,lot_area,year_built,year_remod/add,total_bsmt_sf,1st_flr_sf,2nd_flr_sf,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,totrms_abvgrd,fireplaces,garage_cars,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,saleprice,ms_zoning_C (all),ms_zoning_FV,ms_zoning_I (all),ms_zoning_RH,ms_zoning_RL,ms_zoning_RM,street_Pave,alley_Grvl,alley_Pave,utilities_NoSeWa,utilities_NoSewr,lot_config_CulDSac,lot_config_FR2,lot_config_FR3,lot_config_Inside,bldg_type_2fmCon,bldg_type_Duplex,bldg_type_Twnhs,bldg_type_TwnhsE,house_style_1.5Unf,house_style_1Story,house_style_2.5Fin,house_style_2.5Unf,house_style_2Story,house_style_SFoyer,house_style_SLvl,roof_style_Gable,roof_style_Gambrel,roof_style_Hip,roof_style_Mansard,roof_style_Shed,bsmt_qual_Ex,bsmt_qual_Fa,bsmt_qual_Gd,bsmt_qual_TA,heating_GasW,heating_Grav,heating_OthW,heating_Wall,central_air_Y,garage_type_2Types,garage_type_Attchd,garage_type_Basment,garage_type_BuiltIn,garage_type_CarPort,garage_type_Detchd,fence_GdPrv,fence_GdWo,fence_MnPrv,fence_MnWw
86,10083,2003,2003,1176.0,1200,0,2,0,2,1,5,0,2.0,0,41,0,0,0,0,184900,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
87,13300,1956,2000,928.0,928,0,1,0,2,1,4,0,1.0,261,0,156,0,0,0,132000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
88,9600,1969,1969,1288.0,1336,0,2,0,3,1,6,1,2.0,312,11,0,0,0,0,163000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
89,3215,2004,2004,600.0,600,600,2,1,2,1,4,0,2.0,0,172,0,0,0,0,155000,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
90,11104,1969,1969,1427.0,1427,0,2,0,4,1,7,0,2.0,0,0,0,0,216,0,183000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
91,15295,1996,2002,860.0,1212,780,2,1,3,1,7,2,2.0,225,32,0,0,0,0,211000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
92,9109,1994,1994,754.0,754,786,2,1,3,1,6,0,2.0,140,32,0,0,0,0,184000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
93,7018,1979,1979,0.0,1535,0,2,0,4,2,8,0,2.0,0,0,0,0,0,0,118858,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
94,14112,1964,1964,1152.0,1152,0,1,0,3,1,6,1,2.0,227,0,0,0,0,0,180500,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
95,3523,2006,2007,1141.0,1151,0,2,0,2,1,5,0,2.0,0,60,0,0,0,0,166000,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
96,15312,1960,1960,1138.0,1138,0,1,0,3,1,6,1,2.0,0,0,0,0,140,0,148000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
97,7450,1956,1956,894.0,1074,0,1,0,2,1,6,1,2.0,0,72,0,0,0,0,124000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
98,7313,2005,2005,1561.0,1561,0,2,0,2,1,6,1,2.0,203,47,0,0,0,0,277500,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
99,10019,1995,1995,1342.0,1358,1368,2,1,4,1,9,1,3.0,307,169,168,0,0,0,350000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
100,15401,2004,2004,1884.0,1884,0,2,0,2,1,7,1,3.0,214,76,0,0,0,0,387000,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
101,9098,1920,2002,528.0,605,0,1,0,2,1,5,0,0.0,0,0,144,0,0,0,86000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
102,16280,1976,2007,1426.0,1671,0,3,0,3,1,6,1,2.0,280,90,0,0,0,0,290000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
103,9392,1900,1950,245.0,797,0,1,0,2,1,5,0,0.0,0,36,94,0,0,0,44000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,12209,2001,2002,804.0,804,1157,2,1,3,1,7,1,2.0,125,192,0,0,0,0,215000,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
105,13110,1972,1972,1153.0,1193,0,2,0,2,1,6,0,2.0,140,153,0,0,0,0,146500,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
106,2651,2000,2000,673.0,673,709,2,1,3,1,6,0,2.0,153,50,0,0,0,0,165000,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
107,8520,1916,1950,714.0,1664,862,2,0,5,1,10,1,1.0,88,15,0,0,0,0,136000,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
109,2628,2003,2003,764.0,764,862,2,1,2,1,6,0,2.0,0,27,0,0,0,0,175500,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
110,6406,1939,1950,690.0,868,690,1,1,3,1,7,1,2.0,0,36,0,0,182,0,150000,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
111,12342,1960,1978,978.0,1422,0,1,0,3,1,6,1,1.0,0,0,36,0,0,0,139900,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
112,6240,1930,1992,1078.0,1128,445,2,0,3,1,8,1,2.0,0,0,0,0,0,0,162900,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
113,10000,1962,1962,1116.0,1116,0,1,1,3,1,5,0,2.0,0,0,0,0,385,0,160000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
114,9000,1947,1950,0.0,660,0,1,0,2,1,5,0,0.0,0,0,100,0,0,0,63900,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,11088,1978,1998,1140.0,1707,0,2,0,3,1,7,1,2.0,0,0,0,0,0,0,184000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
116,17755,1959,1959,1466.0,1466,0,1,1,3,1,6,2,2.0,0,140,0,0,100,0,149900,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
117,4765,2000,2000,1614.0,1638,0,2,0,2,1,5,1,2.0,230,68,0,0,0,0,300000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
118,10532,1960,1960,988.0,1721,0,2,0,3,1,7,2,2.0,50,84,0,0,0,0,145000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
119,15426,1997,1997,928.0,928,836,2,1,3,1,7,0,2.0,276,99,0,0,0,0,231500,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
120,13907,1940,1969,996.0,996,0,1,0,3,1,6,1,0.0,144,0,0,0,0,0,108000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
121,8750,1956,1956,1202.0,1202,0,1,0,3,1,6,0,1.0,0,35,120,0,0,0,120000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
122,9945,1961,1961,988.0,988,0,1,0,3,1,5,0,2.0,0,0,0,0,0,0,128500,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
123,8960,1927,1950,1008.0,1028,0,1,0,2,1,5,1,2.0,0,0,130,0,0,0,115000,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
124,3500,1947,1950,720.0,720,564,1,1,2,1,5,0,1.0,0,35,0,0,0,0,110000,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
125,24572,1977,1977,994.0,1599,1345,2,2,3,1,9,1,3.0,140,70,16,0,0,0,150000,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
126,9056,2004,2004,707.0,707,707,2,1,3,1,6,1,2.0,100,35,0,0,0,0,178000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
127,12320,1932,1990,637.0,959,650,1,1,3,1,8,2,3.0,0,0,0,0,104,0,199500,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
128,8238,1997,1998,813.0,813,712,2,1,3,1,6,1,2.0,421,72,0,0,0,0,183500,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
129,6000,1967,1967,624.0,1092,564,1,1,3,1,7,1,1.0,0,180,0,0,100,0,126000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
130,2529,1977,1977,1055.0,1055,0,2,0,2,1,4,0,2.0,0,38,0,0,0,0,148500,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
131,10800,1939,2006,676.0,676,676,2,0,4,1,7,0,2.0,187,0,128,0,0,0,149000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
132,2349,1977,1977,855.0,855,601,2,1,3,1,6,1,2.0,0,28,0,0,0,0,137900,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
133,10846,1993,1993,1719.0,1719,0,1,1,1,1,6,2,2.0,122,30,0,0,0,0,324000,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
134,5604,1925,1950,864.0,864,0,1,0,2,1,5,0,0.0,0,0,96,0,0,0,98000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,1680,1973,1973,483.0,483,504,1,1,2,1,5,0,1.0,52,0,0,0,0,0,103400,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
136,6342,1875,1996,780.0,780,240,1,0,2,1,6,0,0.0,0,0,176,0,0,0,94000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,4590,2006,2006,1554.0,1554,0,2,0,2,1,6,1,2.0,156,73,0,0,0,0,209500,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
139,12900,1912,2009,780.0,780,780,1,1,3,1,7,0,0.0,344,0,0,0,168,0,159900,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
140,19138,1951,1951,864.0,864,0,1,0,2,1,4,0,2.0,0,0,0,0,0,0,141000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
141,8658,2000,2000,982.0,1008,881,2,1,3,1,9,1,2.0,0,0,0,0,0,0,215000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
142,6897,1962,2010,1040.0,1040,0,1,1,3,1,6,0,1.0,0,104,0,0,0,0,127000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
143,9525,1954,1998,1172.0,1172,0,1,0,3,1,5,0,1.0,240,0,0,0,0,0,128000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
144,12853,2010,2010,1642.0,1418,0,1,1,1,1,6,1,3.0,160,192,0,224,0,0,267916,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
145,6240,1931,1950,884.0,959,408,1,0,3,1,6,1,1.0,0,0,0,0,120,0,127500,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
146,7301,2003,2003,0.0,495,1427,3,0,4,1,7,1,2.0,0,0,177,0,0,0,198500,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
147,12090,1981,1981,1422.0,1422,0,2,0,3,1,7,1,2.0,276,0,0,0,0,0,175500,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
148,8826,2000,2000,985.0,985,857,2,1,3,1,7,1,2.0,193,96,0,0,0,0,217500,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
149,8094,1915,1950,888.0,888,1074,1,1,4,1,9,1,2.0,160,0,364,0,0,0,149500,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
150,10710,1966,2004,864.0,1120,0,1,0,3,1,5,1,2.0,0,162,0,0,0,0,148800,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
152,8400,1957,1957,1478.0,1478,0,1,1,3,1,6,2,2.0,114,0,0,0,216,0,156500,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
153,11250,1995,1996,930.0,950,1045,2,1,4,1,8,1,2.0,275,170,0,0,0,0,237000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
154,7535,1958,1985,912.0,912,0,1,0,2,1,5,0,1.0,12,285,0,0,0,0,120000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
155,12216,2005,2005,1326.0,1326,0,2,0,3,1,6,0,2.0,120,23,0,0,0,0,203000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
156,3701,1987,1987,1191.0,1204,0,2,0,2,1,5,0,2.0,120,70,0,0,0,0,130000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
157,9760,1964,1964,780.0,798,813,1,1,4,1,7,0,2.0,328,128,0,0,189,0,167900,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
158,9873,1970,1970,960.0,960,0,1,0,3,1,6,0,2.0,0,288,0,0,0,0,129000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
159,10011,1957,1996,1070.0,1236,0,1,0,2,1,6,1,1.0,0,0,0,0,0,0,134450,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
160,25339,1918,2007,816.0,1416,0,2,0,3,1,7,0,2.0,0,0,112,0,0,0,112000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
161,8883,1988,1988,929.0,946,927,2,1,3,1,7,1,2.0,108,48,0,0,144,0,207000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
162,3000,1922,1950,1040.0,1088,1040,2,0,4,2,11,0,0.0,0,56,0,0,0,0,62500,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,2448,2003,2004,764.0,764,862,2,1,2,1,6,0,2.0,0,27,0,0,0,0,154000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
164,7100,1957,1957,816.0,816,0,1,0,2,1,5,0,1.0,0,0,0,0,0,0,129900,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
165,2592,1976,1976,536.0,536,576,1,1,3,1,4,0,1.0,182,0,0,0,0,0,85000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
166,5700,1926,1950,572.0,572,539,1,0,2,1,5,1,1.0,0,0,176,0,0,0,116900,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
167,2289,1978,1978,855.0,855,586,2,1,3,1,7,1,2.0,28,0,0,0,0,0,148500,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
168,12180,1941,1950,672.0,672,252,1,0,2,1,5,0,1.0,0,0,0,0,0,0,80000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
169,7400,1984,1984,1060.0,1126,0,1,0,2,1,5,0,2.0,178,0,0,0,0,0,152000,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
170,8842,1954,1954,381.0,992,0,1,0,3,1,6,0,1.0,60,0,56,0,0,0,155891,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
171,8850,1920,1950,768.0,752,624,1,0,3,1,7,0,2.0,0,54,144,0,0,0,165000,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
172,9215,2009,2010,1218.0,1218,0,2,0,2,1,4,0,2.0,0,136,0,0,0,0,204500,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
173,9480,1942,1995,728.0,888,756,1,1,3,1,7,2,1.0,168,0,0,0,0,0,146500,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
174,11880,1978,1978,1271.0,1601,0,2,0,3,1,7,1,2.0,0,0,0,0,0,0,157000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
175,10800,1890,1999,1313.0,1313,1182,2,0,5,1,10,1,2.0,0,299,0,0,0,0,184000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
176,7861,2002,2003,783.0,807,702,2,1,3,1,7,1,2.0,100,75,0,0,0,0,183200,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
